Store,Date,IsHoliday,Temperature,gas_price,discount_promotional,discount_clearance,discount_damaged_good,discount_competitive,CPI,Unemployment
11,07/23/2010,0,84.57,2.608,NA,NA,NA,NA,214.5564968,7.346
11,07/30/2010,0,83.26,2.64,NA,NA,NA,NA,214.695346,7.346
11,08/06/2010,0,86.54,2.627,NA,NA,NA,NA,214.8341952,7.346
11,08/13/2010,0,87.73,2.692,NA,NA,NA,NA,214.9730444,7.346
11,08/20/2010,0,88.93,2.664,NA,NA,NA,NA,214.9314191,7.346
11,08/27/2010,0,87.7,2.619,NA,NA,NA,NA,214.8897938,7.346
11,09/03/2010,0,84.94,2.577,NA,NA,NA,NA,214.8481685,7.346
11,09/10/2010,1,81.93,2.565,NA,NA,NA,NA,214.8065431,7.346
11,09/17/2010,0,83.04,2.582,NA,NA,NA,NA,214.8322484,7.346
11,09/24/2010,0,77.36,2.624,NA,NA,NA,NA,214.9084516,7.346
11,10/01/2010,0,75.11,2.603,NA,NA,NA,NA,214.9846548,7.564
11,10/08/2010,0,68.71,2.633,NA,NA,NA,NA,215.060858,7.564
11,10/15/2010,0,71.46,2.72,NA,NA,NA,NA,215.1293114,7.564
11,10/22/2010,0,72.6,2.725,NA,NA,NA,NA,215.17839,7.564
11,10/29/2010,0,74.21,2.716,NA,NA,NA,NA,215.2274686,7.564
11,11/05/2010,0,64.41,2.689,NA,NA,NA,NA,215.2765472,7.564
11,11/12/2010,0,63.74,2.728,NA,NA,NA,NA,215.3256258,7.564
11,11/19/2010,0,58.63,2.771,NA,NA,NA,NA,215.2074519,7.564
11,11/26/2010,1,69.9,2.735,NA,NA,NA,NA,215.0614025,7.564
11,12/03/2010,0,55.9,2.708,NA,NA,NA,NA,214.9153531,7.564
11,12/10/2010,0,53.33,2.843,NA,NA,NA,NA,214.7693037,7.564
11,12/17/2010,0,54.63,2.869,NA,NA,NA,NA,214.704919,7.564
11,12/24/2010,0,59.33,2.886,NA,NA,NA,NA,214.7017828,7.564
11,12/31/2010,1,55.03,2.943,NA,NA,NA,NA,214.6986466,7.564
11,01/07/2011,0,54.43,2.976,NA,NA,NA,NA,214.6955104,7.551
11,01/14/2011,0,45.34,2.983,NA,NA,NA,NA,214.7470729,7.551
11,01/21/2011,0,51.51,3.016,NA,NA,NA,NA,215.1268275,7.551
11,01/28/2011,0,51.04,3.01,NA,NA,NA,NA,215.5065821,7.551
11,02/04/2011,0,47.17,2.989,NA,NA,NA,NA,215.8863367,7.551
11,02/11/2011,1,44.61,3.022,NA,NA,NA,NA,216.2660913,7.551
11,02/18/2011,0,61.5,3.045,NA,NA,NA,NA,216.5843571,7.551
11,02/25/2011,0,68.74,3.065,NA,NA,NA,NA,216.8780275,7.551
11,03/04/2011,0,66.5,3.288,NA,NA,NA,NA,217.1716979,7.551
11,03/11/2011,0,63.29,3.459,NA,NA,NA,NA,217.4653683,7.551
11,03/18/2011,0,70.17,3.488,NA,NA,NA,NA,217.7235226,7.551
11,03/25/2011,0,73.74,3.473,NA,NA,NA,NA,217.9674705,7.551
11,04/01/2011,0,69.1,3.524,NA,NA,NA,NA,218.2114184,7.574
11,04/08/2011,0,73.57,3.622,NA,NA,NA,NA,218.4553663,7.574
11,04/15/2011,0,76.64,3.743,NA,NA,NA,NA,218.6788642,7.574
11,04/22/2011,0,78.31,3.807,NA,NA,NA,NA,218.851237,7.574
11,04/29/2011,0,79.97,3.81,NA,NA,NA,NA,219.0236099,7.574
11,05/06/2011,0,71.39,3.906,NA,NA,NA,NA,219.1959827,7.574
11,05/13/2011,0,80.93,3.899,NA,NA,NA,NA,219.3683556,7.574
11,05/20/2011,0,76.97,3.907,NA,NA,NA,NA,219.127216,7.574
11,05/27/2011,0,85.61,3.786,NA,NA,NA,NA,218.8860765,7.574
11,06/03/2011,0,86.14,3.699,NA,NA,NA,NA,218.6449369,7.574
11,06/10/2011,0,85.79,3.648,NA,NA,NA,NA,218.4037974,7.574
11,06/17/2011,0,87.9,3.637,NA,NA,NA,NA,218.3551748,7.574
11,06/24/2011,0,86.13,3.594,NA,NA,NA,NA,218.45094,7.574
11,07/01/2011,0,86.43,3.524,NA,NA,NA,NA,218.5467052,7.567
11,07/08/2011,0,87.17,3.48,NA,NA,NA,NA,218.6424704,7.567
11,07/15/2011,0,88.3,3.575,NA,NA,NA,NA,218.7275216,7.567
11,07/22/2011,0,87.8,3.651,NA,NA,NA,NA,218.7857881,7.567
11,07/29/2011,0,89.46,3.682,NA,NA,NA,NA,218.8440545,7.567
11,08/05/2011,0,90.04,3.684,NA,NA,NA,NA,218.9023209,7.567
11,08/12/2011,0,90.3,3.638,NA,NA,NA,NA,218.9605873,7.567
11,08/19/2011,0,89.51,3.554,NA,NA,NA,NA,219.023271,7.567
11,08/26/2011,0,89.09,3.523,NA,NA,NA,NA,219.0866908,7.567
11,09/02/2011,0,91.44,3.533,NA,NA,NA,NA,219.1501106,7.567
11,09/09/2011,1,84.91,3.546,NA,NA,NA,NA,219.2135305,7.567
11,09/16/2011,0,85.11,3.526,NA,NA,NA,NA,219.3972867,7.567
11,09/23/2011,0,82.14,3.467,NA,NA,NA,NA,219.7414914,7.567
11,09/30/2011,0,84.4,3.355,NA,NA,NA,NA,220.085696,7.567
11,10/07/2011,0,76.97,3.285,NA,NA,NA,NA,220.4299007,7.197
11,10/14/2011,0,75.56,3.274,NA,NA,NA,NA,220.7486167,7.197
11,10/21/2011,0,70.91,3.353,NA,NA,NA,NA,220.9144005,7.197
11,10/28/2011,0,72.66,3.372,NA,NA,NA,NA,221.0801842,7.197
11,11/04/2011,0,61.13,3.332,NA,NA,NA,NA,221.245968,7.197
11,11/11/2011,0,64.2,3.297,9134.39,10126.19,473.38,2206.22,221.4117517,7.197
11,11/18/2011,0,66.17,3.308,10941.05,222.94,263.1,404.05,221.6432852,7.197
11,11/25/2011,1,70.03,3.236,531.09,74.35,71081.98,3,221.9011185,7.197
11,12/02/2011,0,56.89,3.172,7019.2,97.47,2917.09,3648.95,222.1589519,7.197
11,12/09/2011,0,50.63,3.158,4923.89,36,525.03,2598.36,222.4167852,7.197
11,12/16/2011,0,59.69,3.159,1812.02,143.06,592.44,669.07,222.6426418,7.197
11,12/23/2011,0,54.29,3.112,515.57,11.23,964.31,NA,222.8258628,7.197
11,12/30/2011,1,48.86,3.129,4241.32,58046.41,239.33,78.09,223.0090839,7.197
11,01/06/2012,0,54.44,3.157,5107.29,32305.3,144.66,530.55,223.1923049,6.833
11,01/13/2012,0,53.1,3.261,7153.87,4831.34,39.14,590.68,223.3755259,6.833
11,01/20/2012,0,56.43,3.268,2421.89,1803.64,37.76,297.73,223.4700552,6.833
11,01/27/2012,0,58.36,3.29,708.33,1631.94,49.3,3,223.5645845,6.833
11,02/03/2012,0,60.24,3.36,50909.18,1957.49,137.23,37091.67,223.6591137,6.833
11,02/10/2012,1,52.23,3.409,12424.72,4575.75,81.74,8932.68,223.753643,6.833
11,02/17/2012,0,52.77,3.51,10256.46,9792.52,24.82,4060.54,223.9170153,6.833
11,02/24/2012,0,61.11,3.555,17546.88,7531.48,0.5,3698.03,224.1320199,6.833
11,03/02/2012,0,62.61,3.63,16404.25,1191.27,7.03,11524.7,224.3470245,6.833
11,03/09/2012,0,61.44,3.669,7634.94,379.04,3.5,1251.85,224.5620291,6.833
11,03/16/2012,0,64.21,3.734,7073.59,224.43,4.19,3164.68,224.7166953,6.833
11,03/23/2012,0,67.16,3.787,7359.11,297.23,2.04,558.46,224.7909104,6.833
11,03/30/2012,0,70.23,3.845,7438.04,190.98,1,1345.08,224.8651254,6.833
11,04/06/2012,0,74.19,3.891,10760.37,NA,45.34,4048.21,224.9393405,6.664
11,04/13/2012,0,72.74,3.891,8906.38,4722.18,9.86,1412.83,225.0135556,6.664
11,04/20/2012,0,71.97,3.877,7906.21,68.22,1.44,393.55,225.0689541,6.664
11,04/27/2012,0,73.4,3.814,1824.41,1.41,1.48,NA,225.1243526,6.664
11,05/04/2012,0,79.07,3.749,17975.32,NA,160.84,9298.85,225.1797511,6.664
11,05/11/2012,0,75.13,3.688,15656.23,NA,21.7,4600.43,225.2351496,6.664
11,05/18/2012,0,72.53,3.63,4622.9,NA,9.22,479.55,225.2512024,6.664
11,05/25/2012,0,78.44,3.561,15143.06,NA,984.13,2938.13,225.2515168,6.664
11,06/01/2012,0,81.67,3.501,8172.36,79.6,126.72,1785.38,225.2518313,6.664
11,06/08/2012,0,82.1,3.452,11984.13,191.4,78.65,2768.31,225.2521458,6.664
11,06/15/2012,0,84.97,3.393,7018,247.6,0.15,2876.5,225.2644795,6.664
11,06/22/2012,0,83.26,3.346,8329.88,278.6,1.98,1726.99,225.3068615,6.664
11,06/29/2012,0,87.86,3.286,4430.73,219.8,NA,1799.43,225.3492435,6.664
11,07/06/2012,0,83.44,3.227,8324.1,125.6,88.73,6101.75,225.3916254,6.334
11,07/13/2012,0,82.46,3.256,7783.03,105.95,34.8,4778.55,225.4340074,6.334
11,07/20/2012,0,82.41,3.311,2874.78,140.22,44.95,3689.47,225.4438827,6.334
11,07/27/2012,0,85.43,3.407,2799.14,97.58,5.64,2364.95,225.4537579,6.334
11,08/03/2012,0,86.94,3.417,21974.47,173.58,25.5,22778.65,225.4636332,6.334
11,08/10/2012,0,86.21,3.494,16812.92,128.54,8.74,4764.33,225.4735085,6.334
11,08/17/2012,0,87.73,3.571,6844.78,209.26,0.04,1235.79,225.5558664,6.334
11,08/24/2012,0,83.17,3.62,3936.04,74.16,102.55,1673.59,225.6925864,6.334
11,08/31/2012,0,86.49,3.638,16650.73,120,45,7575.93,225.8293063,6.334
11,09/07/2012,1,85.17,3.73,14597.86,56,45.05,3235.27,225.9660263,6.334
11,09/14/2012,0,79.61,3.717,7571.95,32.98,19.52,707.47,226.1122067,6.334
11,09/21/2012,0,73.64,3.721,6267.79,159.46,12,838.95,226.3151496,6.334
11,09/28/2012,0,77.67,3.666,7694.84,51.91,5.2,1653.38,226.5180926,6.334
11,10/05/2012,0,73.37,3.617,5635.1,NA,27.94,1754.56,226.7210356,6.034
11,10/12/2012,0,69.94,3.601,2345.03,NA,22.95,271.93,226.9239785,6.034
11,10/19/2012,0,73.77,3.594,2344.65,NA,153.97,409.53,226.9688442,6.034
11,10/26/2012,0,74.26,3.506,4115.64,147.27,153,1060.9,226.9873637,6.034
11,11/02/2012,0,62.23,3.386,17795.33,6233.15,44.62,12979.82,227.0058832,6.034
11,11/09/2012,0,68.71,3.314,10591.76,1860.93,214.24,1144.92,227.0244026,6.034
11,11/16/2012,0,60.8,3.252,12103.43,48.93,58.93,2113.4,227.0569237,6.034
11,11/23/2012,1,61.69,3.211,1875.86,0.13,82490.58,529.16,227.1081136,6.034
11,11/30/2012,0,58.36,3.207,2302.4,0.03,7756.82,87.75,227.1593035,6.034
11,12/07/2012,0,66.39,3.198,8922.92,NA,520,1939.53,227.2104933,6.034
11,12/14/2012,0,55.46,3.168,2299.38,NA,179,11.94,227.2717348,6.034
11,12/21/2012,0,59.94,3.098,3403.69,82.92,176.74,6.44,227.3932855,6.034
11,12/28/2012,1,52.26,3.108,15963.84,38545.15,474.72,3.8,227.5148363,6.034
11,01/04/2013,0,46.5,3.161,3542.8,37018.68,20.1,43.65,227.6363871,6.108
11,01/11/2013,0,50.33,3.243,4086.34,19143.47,2.17,832.97,227.7579379,6.108
11,01/18/2013,0,49.67,3.237,3645.01,2343.34,2.04,9.87,227.7893692,6.108
11,01/25/2013,0,58.53,3.227,1743.87,2148.31,NA,47.22,227.7847527,6.108
11,02/01/2013,0,62.76,3.244,16795.1,1889.47,453,24051.21,227.7801362,6.108
11,02/08/2013,1,63.06,3.417,80498.65,820.68,381.3,33918.18,227.7755197,6.108
11,02/15/2013,0,57.91,3.475,11957.9,4038.96,1,4259.34,227.814,6.108
11,02/22/2013,0,60.17,3.597,8811.59,9277.29,0.8,282.89,227.9602222,6.108
11,03/01/2013,0,54.59,3.711,8318.67,1004.38,2.4,52.46,228.1064444,6.108
11,03/08/2013,0,58,3.658,30094.95,413.21,39.11,7152.47,228.2526667,6.108
11,03/15/2013,0,61.93,3.622,6478.45,NA,7.33,792.11,228.3819613,6.108
11,03/22/2013,0,69.6,3.611,11838.93,NA,641,3518,228.4689369,6.108
11,03/29/2013,0,59.94,3.606,8598.57,NA,545.42,74.56,228.5559125,6.108
11,04/05/2013,0,65.49,3.583,13814.88,9023.25,695.55,243.54,228.6428882,5.999
11,04/12/2013,0,66.76,3.529,8091.82,3309.69,89.66,1924.7,228.7298638,5.999
11,04/19/2013,0,70.87,3.451,3808.66,-15.45,142.7,529.99,228.7298638,5.999
11,04/26/2013,0,64.49,3.417,1212.55,NA,98.4,54.64,228.7298638,5.999
11,05/03/2013,0,69.56,3.386,7146.86,52,90.39,1475.16,NA,NA
11,05/10/2013,0,68.51,3.392,14558.09,936.9,57.53,4577.68,NA,NA
11,05/17/2013,0,75.27,3.454,9700.29,903.94,4.4,1438.39,NA,NA
11,05/24/2013,0,80.16,3.494,8267.2,569.76,451.66,1323.59,NA,NA
11,05/31/2013,0,78.14,3.466,3860.6,66.2,657.91,55.12,NA,NA
11,06/07/2013,0,79,3.439,14283.15,590.34,349.94,8285.11,NA,NA
11,06/14/2013,0,78.19,3.431,7858.76,704.05,445.61,2701.17,NA,NA
11,06/21/2013,0,82.04,3.479,9399.84,288.85,262.7,4429.14,NA,NA
11,06/28/2013,0,83.97,3.495,5054.81,534.72,90.31,2562.24,NA,NA
11,07/05/2013,0,82.39,3.422,14356.75,3636.7,1463.56,12945.68,NA,NA
11,07/12/2013,0,85.43,3.4,8129.38,1703.63,107.45,870.71,NA,NA
11,07/19/2013,0,82.06,3.556,1554.05,1169.85,68.06,373.45,NA,NA
11,07/26/2013,0,85.64,3.62,2387.21,717.2,106.7,1084.84,NA,NA
12,02/05/2010,0,49.47,2.962,NA,NA,NA,NA,126.4420645,13.975
12,02/12/2010,1,47.87,2.946,NA,NA,NA,NA,126.4962581,13.975
12,02/19/2010,0,54.83,2.915,NA,NA,NA,NA,126.5262857,13.975
12,02/26/2010,0,50.23,2.825,NA,NA,NA,NA,126.5522857,13.975
12,03/05/2010,0,53.77,2.987,NA,NA,NA,NA,126.5782857,13.975
12,03/12/2010,0,50.11,2.925,NA,NA,NA,NA,126.6042857,13.975
12,03/19/2010,0,59.57,3.054,NA,NA,NA,NA,126.6066452,13.975
12,03/26/2010,0,60.06,3.083,NA,NA,NA,NA,126.6050645,13.975
12,04/02/2010,0,59.84,3.086,NA,NA,NA,NA,126.6034839,14.099
12,04/09/2010,0,59.25,3.09,NA,NA,NA,NA,126.6019032,14.099
12,04/16/2010,0,64.95,3.109,NA,NA,NA,NA,126.5621,14.099
12,04/23/2010,0,64.55,3.05,NA,NA,NA,NA,126.4713333,14.099
12,04/30/2010,0,67.38,3.105,NA,NA,NA,NA,126.3805667,14.099
12,05/07/2010,0,70.15,3.127,NA,NA,NA,NA,126.2898,14.099
12,05/14/2010,0,68.44,3.145,NA,NA,NA,NA,126.2085484,14.099
12,05/21/2010,0,76.2,3.12,NA,NA,NA,NA,126.1843871,14.099
12,05/28/2010,0,67.84,3.058,NA,NA,NA,NA,126.1602258,14.099
12,06/04/2010,0,81.39,2.941,NA,NA,NA,NA,126.1360645,14.099
12,06/11/2010,0,90.84,2.949,NA,NA,NA,NA,126.1119032,14.099
12,06/18/2010,0,81.06,3.043,NA,NA,NA,NA,126.114,14.099
12,06/25/2010,0,87.27,3.084,NA,NA,NA,NA,126.1266,14.099
12,07/02/2010,0,91.98,3.105,NA,NA,NA,NA,126.1392,14.18
12,07/09/2010,0,90.37,3.1,NA,NA,NA,NA,126.1518,14.18
12,07/16/2010,0,97.18,3.094,NA,NA,NA,NA,126.1498065,14.18
12,07/23/2010,0,99.22,3.112,NA,NA,NA,NA,126.1283548,14.18
12,07/30/2010,0,96.31,3.017,NA,NA,NA,NA,126.1069032,14.18
12,08/06/2010,0,92.95,3.123,NA,NA,NA,NA,126.0854516,14.18
12,08/13/2010,0,87.01,3.159,NA,NA,NA,NA,126.064,14.18
12,08/20/2010,0,92.81,3.041,NA,NA,NA,NA,126.0766452,14.18
12,08/27/2010,0,93.19,3.129,NA,NA,NA,NA,126.0892903,14.18
12,09/03/2010,0,83.12,3.087,NA,NA,NA,NA,126.1019355,14.18
12,09/10/2010,1,83.63,3.044,NA,NA,NA,NA,126.1145806,14.18
12,09/17/2010,0,82.45,3.028,NA,NA,NA,NA,126.1454667,14.18
12,09/24/2010,0,81.77,2.939,NA,NA,NA,NA,126.1900333,14.18
12,10/01/2010,0,85.2,3.001,NA,NA,NA,NA,126.2346,14.313
12,10/08/2010,0,71.82,3.013,NA,NA,NA,NA,126.2791667,14.313
12,10/15/2010,0,75,2.976,NA,NA,NA,NA,126.3266774,14.313
12,10/22/2010,0,68.85,3.014,NA,NA,NA,NA,126.3815484,14.313
12,10/29/2010,0,61.09,3.016,NA,NA,NA,NA,126.4364194,14.313
12,11/05/2010,0,65.49,3.129,NA,NA,NA,NA,126.4912903,14.313
12,11/12/2010,0,57.79,3.13,NA,NA,NA,NA,126.5461613,14.313
12,11/19/2010,0,58.18,3.161,NA,NA,NA,NA,126.6072,14.313
12,11/26/2010,1,47.66,3.162,NA,NA,NA,NA,126.6692667,14.313
12,12/03/2010,0,43.33,3.041,NA,NA,NA,NA,126.7313333,14.313
12,12/10/2010,0,50.01,3.203,NA,NA,NA,NA,126.7934,14.313
12,12/17/2010,0,52.77,3.236,NA,NA,NA,NA,126.8794839,14.313
12,12/24/2010,0,52.02,3.236,NA,NA,NA,NA,126.9835806,14.313
12,12/31/2010,1,45.64,3.148,NA,NA,NA,NA,127.0876774,14.313
12,01/07/2011,0,37.64,3.287,NA,NA,NA,NA,127.1917742,14.021
12,01/14/2011,0,43.15,3.312,NA,NA,NA,NA,127.3009355,14.021
12,01/21/2011,0,53.53,3.223,NA,NA,NA,NA,127.4404839,14.021
12,01/28/2011,0,50.74,3.342,NA,NA,NA,NA,127.5800323,14.021
12,02/04/2011,0,45.14,3.348,NA,NA,NA,NA,127.7195806,14.021
12,02/11/2011,1,51.3,3.381,NA,NA,NA,NA,127.859129,14.021
12,02/18/2011,0,53.35,3.43,NA,NA,NA,NA,127.99525,14.021
12,02/25/2011,0,48.45,3.53,NA,NA,NA,NA,128.13,14.021
12,03/04/2011,0,51.72,3.674,NA,NA,NA,NA,128.26475,14.021
12,03/11/2011,0,57.75,3.818,NA,NA,NA,NA,128.3995,14.021
12,03/18/2011,0,64.21,3.692,NA,NA,NA,NA,128.5121935,14.021
12,03/25/2011,0,54.4,3.909,NA,NA,NA,NA,128.6160645,14.021
12,04/01/2011,0,63.63,3.772,NA,NA,NA,NA,128.7199355,13.736
12,04/08/2011,0,64.47,4.003,NA,NA,NA,NA,128.8238065,13.736
12,04/15/2011,0,57.63,3.868,NA,NA,NA,NA,128.9107333,13.736
12,04/22/2011,0,72.12,4.134,NA,NA,NA,NA,128.9553,13.736
12,04/29/2011,0,68.27,4.151,NA,NA,NA,NA,128.9998667,13.736
12,05/06/2011,0,68.4,4.193,NA,NA,NA,NA,129.0444333,13.736
12,05/13/2011,0,70.93,4.202,NA,NA,NA,NA,129.089,13.736
12,05/20/2011,0,66.59,4.169,NA,NA,NA,NA,129.0756774,13.736
12,05/27/2011,0,76.67,4.087,NA,NA,NA,NA,129.0623548,13.736
12,06/03/2011,0,71.81,4.031,NA,NA,NA,NA,129.0490323,13.736
12,06/10/2011,0,78.72,3.981,NA,NA,NA,NA,129.0357097,13.736
12,06/17/2011,0,86.84,3.935,NA,NA,NA,NA,129.0432,13.736
12,06/24/2011,0,88.95,3.898,NA,NA,NA,NA,129.0663,13.736
12,07/01/2011,0,89.85,3.842,NA,NA,NA,NA,129.0894,13.503
12,07/08/2011,0,89.9,3.705,NA,NA,NA,NA,129.1125,13.503
12,07/15/2011,0,88.1,3.692,NA,NA,NA,NA,129.1338387,13.503
12,07/22/2011,0,91.17,3.794,NA,NA,NA,NA,129.1507742,13.503
12,07/29/2011,0,93.29,3.805,NA,NA,NA,NA,129.1677097,13.503
12,08/05/2011,0,90.61,3.803,NA,NA,NA,NA,129.1846452,13.503
12,08/12/2011,0,91.04,3.701,NA,NA,NA,NA,129.2015806,13.503
12,08/19/2011,0,91.74,3.743,NA,NA,NA,NA,129.2405806,13.503
12,08/26/2011,0,94.61,3.74,NA,NA,NA,NA,129.2832581,13.503
12,09/02/2011,0,93.66,3.798,NA,NA,NA,NA,129.3259355,13.503
12,09/09/2011,1,88,3.913,NA,NA,NA,NA,129.3686129,13.503
12,09/16/2011,0,76.36,3.918,NA,NA,NA,NA,129.4306,13.503
12,09/23/2011,0,82.95,3.789,NA,NA,NA,NA,129.5183333,13.503
12,09/30/2011,0,83.26,3.877,NA,NA,NA,NA,129.6060667,13.503
12,10/07/2011,0,70.44,3.827,NA,NA,NA,NA,129.6938,12.89
12,10/14/2011,0,67.31,3.805,NA,NA,NA,NA,129.7706452,12.89
12,10/21/2011,0,73.05,3.842,NA,NA,NA,NA,129.7821613,12.89
12,10/28/2011,0,67.41,3.727,NA,NA,NA,NA,129.7936774,12.89
12,11/04/2011,0,59.77,3.828,NA,NA,NA,NA,129.8051935,12.89
12,11/11/2011,0,48.76,3.824,18049.87,7939.68,234.64,10463.07,129.8167097,12.89
12,11/18/2011,0,54.2,3.813,5957.36,343.22,84.93,2390.67,129.8268333,12.89
12,11/25/2011,1,53.25,3.622,5391.83,8,63143.29,49.27,129.8364,12.89
12,12/02/2011,0,52.5,3.701,4868.73,NA,2022.46,3768.45,129.8459667,12.89
12,12/09/2011,0,42.17,3.644,8374.63,15.85,573.92,5849.71,129.8555333,12.89
12,12/16/2011,0,43.29,3.6,4940.95,28.45,1038.3,1100.93,129.8980645,12.89
12,12/23/2011,0,45.4,3.541,1797.35,15.98,839.84,1375.84,129.9845484,12.89
12,12/30/2011,1,44.64,3.428,6982.02,58804.91,60.29,1268.21,130.0710323,12.89
12,01/06/2012,0,50.43,3.599,11181.59,33829.84,36.96,624.05,130.1575161,12.187
12,01/13/2012,0,48.07,3.657,6935.5,23438.57,NA,2289.8,130.244,12.187
12,01/20/2012,0,46.2,3.66,4167.27,5161.57,5.84,2552.39,130.2792258,12.187
12,01/27/2012,0,50.43,3.675,1201.31,631.79,NA,104.69,130.3144516,12.187
12,02/03/2012,0,50.58,3.702,60740.64,3779.65,43.08,48403.53,130.3496774,12.187
12,02/10/2012,1,52.27,3.722,20281.03,2551.32,14.99,10597.74,130.3849032,12.187
12,02/17/2012,0,51.8,3.781,17708.64,8549.74,2.88,14234.76,130.4546207,12.187
12,02/24/2012,0,53.13,3.95,12862.31,5681.93,2,2401.22,130.5502069,12.187
12,03/02/2012,0,52.27,4.178,15046.69,2131.62,12.84,4574.95,130.6457931,12.187
12,03/09/2012,0,54.54,4.25,8404.29,2192.75,3.91,1479.91,130.7413793,12.187
12,03/16/2012,0,64.44,4.273,9582.27,731.87,4.02,1589.97,130.8261935,12.187
12,03/23/2012,0,56.26,4.038,3865.96,1496.18,7.35,1951.11,130.8966452,12.187
12,03/30/2012,0,64.36,4.294,13644.08,115.67,8.34,1885.51,130.9670968,12.187
12,04/06/2012,0,64.05,4.121,11772.46,NA,61.63,3885.06,131.0375484,11.627
12,04/13/2012,0,64.28,4.254,9681.11,2934.51,14.08,1944.35,131.108,11.627
12,04/20/2012,0,66.73,4.222,8679.29,1265.97,7.7,878.01,131.1173333,11.627
12,04/27/2012,0,77.99,4.193,2936.01,336.39,26.18,613.65,131.1266667,11.627
12,05/04/2012,0,76.03,4.171,10073.64,NA,76.29,1671.53,131.136,11.627
12,05/11/2012,0,77.27,4.186,13083.53,NA,8.54,1378.68,131.1453333,11.627
12,05/18/2012,0,84.51,4.11,20882.5,NA,3.73,9506.75,131.0983226,11.627
12,05/25/2012,0,83.84,4.293,8220.32,NA,373.92,2185.46,131.0287742,11.627
12,06/01/2012,0,78.11,4.277,7512.07,NA,43.71,3666.37,130.9592258,11.627
12,06/08/2012,0,84.83,4.103,10421.58,93.2,160.4,2385.69,130.8896774,11.627
12,06/15/2012,0,85.94,4.144,15025.58,33.4,2.51,4573.57,130.8295333,11.627
12,06/22/2012,0,91.61,4.014,10233.14,67.6,3.65,4693.44,130.7929,11.627
12,06/29/2012,0,90.47,3.875,7439.99,47.6,NA,1330.36,130.7562667,11.627
12,07/06/2012,0,89.13,3.765,10804.73,-0.6,3.33,5397.84,130.7196333,10.926
12,07/13/2012,0,95.61,3.723,8699.07,20,0.06,5542.53,130.683,10.926
12,07/20/2012,0,85.53,3.726,5799,59.68,37.56,5292.33,130.7012903,10.926
12,07/27/2012,0,93.47,3.769,8217.72,41.28,2.31,9211.05,130.7195806,10.926
12,08/03/2012,0,88.16,3.76,41059.39,69.7,45.73,22802.96,130.737871,10.926
12,08/10/2012,0,95.91,3.811,10844.78,79.4,38.62,6513.42,130.7561613,10.926
12,08/17/2012,0,94.87,4.002,7487.95,25.5,6.6,5107.54,130.7909677,10.926
12,08/24/2012,0,85.32,4.055,10712.3,86.08,70,7981.57,130.8381613,10.926
12,08/31/2012,0,89.78,4.093,30055.26,13.2,116.87,11860.18,130.8853548,10.926
12,09/07/2012,1,88.52,4.124,17640.02,84,46.18,3202.21,130.9325484,10.926
12,09/14/2012,0,83.64,4.133,6928.05,NA,19.56,863.95,130.9776667,10.926
12,09/21/2012,0,82.97,4.125,11918.13,156.82,388.52,3290.61,131.0103333,10.926
12,09/28/2012,0,81.22,3.966,3068.35,27.82,0.22,1307.43,131.043,10.926
12,10/05/2012,0,81.61,3.966,8953.66,NA,44.83,7731.09,131.0756667,10.199
