Store,Date,IsHoliday,Temperature,gas_price,discount_promotional,discount_clearance,discount_damaged_good,discount_competitive,CPI,Unemployment
7,10/28/2011,0,28.82,3.55,NA,NA,NA,NA,195.3318977,8.513
7,11/04/2011,0,23.41,3.527,NA,NA,NA,NA,195.4847959,8.513
7,11/11/2011,0,19.53,3.505,3307.6,1431.65,143.06,1330.31,195.6376941,8.513
7,11/18/2011,0,29.53,3.479,3221.47,1229.96,7.35,494.15,195.7184713,8.513
7,11/25/2011,1,27.6,3.424,35.94,6.47,41487.59,12,195.7704,8.513
7,12/02/2011,0,20.38,3.378,2229.32,6.47,738.42,1630.88,195.8223287,8.513
7,12/09/2011,0,11.17,3.331,3393.21,NA,94.93,589.44,195.8742575,8.513
7,12/16/2011,0,15.2,3.266,2089.28,0.09,168.73,439.97,195.9841685,8.513
7,12/23/2011,0,12.19,3.173,519.82,0.15,483.1,41.51,196.1713893,8.513
7,12/30/2011,1,15.56,3.119,2026.82,17021.3,113.19,144.93,196.3586101,8.513
7,01/06/2012,0,18.67,3.095,2373.44,11519.36,7.26,162.72,196.5458309,8.256
7,01/13/2012,0,7.46,3.077,3167.26,5926.48,0.54,191.84,196.7330517,8.256
7,01/20/2012,0,27.41,3.055,1967.73,2791.5,0.73,213.86,196.7796652,8.256
7,01/27/2012,0,26.9,3.038,747.21,559.46,NA,47,196.8262786,8.256
7,02/03/2012,0,22.2,3.031,56917.7,1839.82,4.53,16241.73,196.8728921,8.256
7,02/10/2012,1,18.79,3.103,13100.37,3096.6,1.73,4854.7,196.9195056,8.256
7,02/17/2012,0,27.03,3.113,5453.54,4918.31,1.88,1838.98,196.9432711,8.256
7,02/24/2012,0,24.41,3.129,10170.57,4331.71,93.06,2699.15,196.9499007,8.256
7,03/02/2012,0,21.64,3.191,41848.34,2326.08,139.2,15505,196.9565303,8.256
7,03/09/2012,0,30.1,3.286,12144.9,1178.96,2.18,996.02,196.9631599,8.256
7,03/16/2012,0,37.29,3.486,2980.91,3.28,2.55,3440.61,197.0457208,8.256
7,03/23/2012,0,35.06,3.664,8458.87,NA,3.84,293.35,197.2295234,8.256
7,03/30/2012,0,44.99,3.75,8460.02,2.4,9.25,385.22,197.4133259,8.256
7,04/06/2012,0,44.29,3.854,7550.89,NA,21.98,1156.2,197.5971285,8.09
7,04/13/2012,0,41.43,3.901,1662.2,1555.57,15.47,776.66,197.780931,8.09
7,04/20/2012,0,39.3,3.936,2114.64,863.38,14.21,549.62,197.7227385,8.09
7,04/27/2012,0,51.49,3.927,819.48,NA,45.94,49.82,197.664546,8.09
7,05/04/2012,0,45.38,3.903,6018.32,NA,69.97,1590.01,197.6063534,8.09
7,05/11/2012,0,48.54,3.87,24426.8,NA,4.8,402.53,197.5481609,8.09
7,05/18/2012,0,49.41,3.837,3225.22,NA,24.83,508.1,197.5553137,8.09
7,05/25/2012,0,50.6,3.804,5126.54,NA,90.05,483.27,197.5886046,8.09
7,06/01/2012,0,55.06,3.764,2427.12,NA,98.67,1349.72,197.6218954,8.09
7,06/08/2012,0,63.07,3.741,3729.69,76.6,0.12,444.64,197.6551863,8.09
7,06/15/2012,0,59.33,3.723,16717.38,119.4,0.65,677.29,197.692292,8.09
7,06/22/2012,0,63.69,3.735,12407.71,352.1,0.09,1239.04,197.7389345,8.09
7,06/29/2012,0,68.84,3.693,1246.74,425.6,NA,42,197.785577,8.09
7,07/06/2012,0,64.67,3.646,2779.97,326.2,5.07,2112.68,197.8322195,7.872
7,07/13/2012,0,64.21,3.613,1562.86,85.7,0.35,424.66,197.8788621,7.872
7,07/20/2012,0,62.87,3.585,1182.59,114.37,11.37,198.49,197.9290378,7.872
7,07/27/2012,0,64.6,3.57,1064.81,688.66,3.45,1264.45,197.9792136,7.872
7,08/03/2012,0,61.83,3.528,9468.47,109.88,2.88,8606.99,198.0293893,7.872
7,08/10/2012,0,63.41,3.509,4032.28,26.2,55.79,2124.61,198.0795651,7.872
7,08/17/2012,0,59.66,3.545,1266.82,34.6,46.86,1649.91,198.1001057,7.872
7,08/24/2012,0,59.27,3.558,2534.52,19.6,1.86,1627.26,198.0984199,7.872
7,08/31/2012,0,60.46,3.556,6246.07,9,16.35,2482.01,198.0967341,7.872
7,09/07/2012,1,57.84,3.596,5069.74,NA,10.15,817.15,198.0950484,7.872
7,09/14/2012,0,53.66,3.659,3180.52,NA,5.03,709.04,198.1267184,7.872
7,09/21/2012,0,51.77,3.765,4113.14,12,3,344.2,198.358523,7.872
7,09/28/2012,0,50.64,3.789,3735.2,6.91,4.5,917.2,198.5903276,7.872
7,10/05/2012,0,48.43,3.779,2955.56,NA,9.9,2240.78,198.8221322,7.557
7,10/12/2012,0,41.43,3.76,302.62,NA,3.72,375.75,199.0539368,7.557
7,10/19/2012,0,43.01,3.75,2034.63,NA,0.5,298.55,199.1481963,7.557
7,10/26/2012,0,42.53,3.686,2818.42,24.03,2.97,343.26,199.2195317,7.557
7,11/02/2012,0,37.2,3.604,3335.15,1937.31,5.02,282.71,199.2908671,7.557
7,11/09/2012,0,36.89,3.545,1797.81,3661.28,10,501.33,199.3622024,7.557
7,11/16/2012,0,23.91,3.479,4971.72,723.12,7.28,845.51,199.4313603,7.557
7,11/23/2012,1,34.81,3.45,295.5,NA,44081.25,78.08,199.4976149,7.557
7,11/30/2012,0,28.1,3.436,3839.63,NA,14836.66,88.68,199.5638695,7.557
7,12/07/2012,0,34.19,3.373,4599.98,NA,116,368.57,199.6301241,7.557
7,12/14/2012,0,20.93,3.303,1463.18,NA,26,3.97,199.7190578,7.557
7,12/21/2012,0,12.57,3.218,1066.13,NA,29.64,40.6,199.9440662,7.557
7,12/28/2012,1,2.32,3.108,7153,7398.79,106.33,24.43,200.1690745,7.557
7,01/04/2013,0,-6.08,3.034,1390.63,11904.04,37.82,65.08,200.3940829,7.107
7,01/11/2013,0,-6.61,2.957,2117.01,8298.08,8.61,15.26,200.6190912,7.107
7,01/18/2013,0,-7.29,2.889,6630.25,3626.32,1.96,1174.23,200.7382625,7.107
7,01/25/2013,0,4,2.872,717.12,1046.55,0.6,20.88,200.815099,7.107
7,02/01/2013,0,25.67,2.998,4389.12,316.88,113.68,4128.61,200.8919355,7.107
7,02/08/2013,1,11.26,3.214,30907.52,185.19,392.36,16519.53,200.968772,7.107
7,02/15/2013,0,13.73,3.391,8906.51,490.37,0.24,959.51,201.040053,7.107
7,02/22/2013,0,13.39,3.563,7919.43,642.57,46.54,3475.28,201.0974452,7.107
7,03/01/2013,0,11.94,3.638,3789.54,99.08,0.4,33.38,201.1548374,7.107
7,03/08/2013,0,24.24,3.624,9370.38,85.98,107.66,2891.2,201.2122297,7.107
7,03/15/2013,0,30.09,3.607,2521.46,NA,219.71,879.39,201.2410473,7.107
7,03/22/2013,0,30.94,3.609,4514.13,NA,677.3,133.33,201.1984283,7.107
7,03/29/2013,0,26.56,3.605,7886.02,NA,420.1,69.41,201.1558092,7.107
7,04/05/2013,0,39.3,3.633,6121.49,979.92,152.85,161.59,201.1131902,6.953
7,04/12/2013,0,34.79,3.642,1731.11,28.55,25.47,89.14,201.0705712,6.953
7,04/19/2013,0,29.7,3.603,1726.61,0.03,28.68,188.07,201.0705712,6.953
7,04/26/2013,0,35.7,3.568,738.97,NA,54.04,21.2,201.0705712,6.953
7,05/03/2013,0,42.36,3.573,4661.74,NA,25.74,1145.37,NA,NA
7,05/10/2013,0,44.11,3.609,4441.63,85.76,18.25,153.84,NA,NA
7,05/17/2013,0,53.23,3.703,3048.39,2,6.64,405.44,NA,NA
7,05/24/2013,0,50.09,3.884,1557.79,4,177.08,596.22,NA,NA
7,05/31/2013,0,50.7,3.87,2350.78,-7.76,91.59,166.86,NA,NA
7,06/07/2013,0,50.92,3.825,4849.33,148.68,75.64,2043.97,NA,NA
7,06/14/2013,0,54.81,3.797,2143.04,196.29,157,605.85,NA,NA
7,06/21/2013,0,52.16,3.736,1434.01,116.52,92.13,471.28,NA,NA
7,06/28/2013,0,55.28,3.691,2817.6,750.96,NA,272.82,NA,NA
7,07/05/2013,0,53.86,3.637,3764.78,977.99,163.96,2038.56,NA,NA
7,07/12/2013,0,59.99,3.583,918.12,732.41,55.68,470.11,NA,NA
7,07/19/2013,0,55.22,3.585,460.9,250.72,13.75,310.91,NA,NA
7,07/26/2013,0,56.69,3.582,180.87,54.56,NA,36.65,NA,NA
