Store,Date,IsHoliday,Temperature,gas_price,discount_promotional,discount_clearance,discount_damaged_good,discount_competitive,CPI,Unemployment
2,08/04/11,FALSE,67,3.622,NA,NA,NA,NA,214.7252242,7.931
2,15/04/11,FALSE,69.48,3.743,NA,NA,NA,NA,214.9420631,7.931
2,22/04/11,FALSE,69.39,3.807,NA,NA,NA,NA,215.1096657,7.931
2,29/04/11,FALSE,69.21,3.81,NA,NA,NA,NA,215.2772683,7.931
2,06/05/11,FALSE,61.48,3.906,NA,NA,NA,NA,215.4448709,7.931
2,13/05/11,FALSE,74.61,3.899,NA,NA,NA,NA,215.6124735,7.931
2,20/05/11,FALSE,67.14,3.907,NA,NA,NA,NA,215.3834778,7.931
2,27/05/11,FALSE,76.42,3.786,NA,NA,NA,NA,215.1544822,7.931
2,03/06/11,FALSE,83.07,3.699,NA,NA,NA,NA,214.9254865,7.931
2,10/06/11,FALSE,83.4,3.648,NA,NA,NA,NA,214.6964908,7.931
2,17/06/11,FALSE,86.53,3.637,NA,NA,NA,NA,214.6513538,7.931
2,24/06/11,FALSE,85.17,3.594,NA,NA,NA,NA,214.7441108,7.931
2,01/07/11,FALSE,85.69,3.524,NA,NA,NA,NA,214.8368678,7.852
2,08/07/11,FALSE,87.7,3.48,NA,NA,NA,NA,214.9296249,7.852
2,15/07/11,FALSE,89.83,3.575,NA,NA,NA,NA,215.0134426,7.852
2,22/07/11,FALSE,89.34,3.651,NA,NA,NA,NA,215.0749122,7.852
2,29/07/11,FALSE,90.07,3.682,NA,NA,NA,NA,215.1363819,7.852
2,05/08/11,FALSE,93.34,3.684,NA,NA,NA,NA,215.1978515,7.852
2,12/08/11,FALSE,91.58,3.638,NA,NA,NA,NA,215.2593211,7.852
2,19/08/11,FALSE,89.86,3.554,NA,NA,NA,NA,215.3229307,7.852
2,26/08/11,FALSE,90.45,3.523,NA,NA,NA,NA,215.386897,7.852
2,02/09/11,FALSE,89.64,3.533,NA,NA,NA,NA,215.4508632,7.852
2,09/09/11,TRUE,77.97,3.546,NA,NA,NA,NA,215.5148295,7.852
2,16/09/11,FALSE,78.85,3.526,NA,NA,NA,NA,215.6944378,7.852
2,23/09/11,FALSE,75.58,3.467,NA,NA,NA,NA,216.0282356,7.852
2,30/09/11,FALSE,78.14,3.355,NA,NA,NA,NA,216.3620333,7.852
2,07/10/11,FALSE,69.92,3.285,NA,NA,NA,NA,216.6958311,7.441
2,14/10/11,FALSE,71.67,3.274,NA,NA,NA,NA,217.0048261,7.441
2,21/10/11,FALSE,64.53,3.353,NA,NA,NA,NA,217.1650042,7.441
2,28/10/11,FALSE,65.87,3.372,NA,NA,NA,NA,217.3251824,7.441
2,04/11/11,FALSE,55.53,3.332,NA,NA,NA,NA,217.4853605,7.441
2,11/11/11,FALSE,59.33,3.297,10797.64,20445,443.32,4754.07,217.6455387,7.441
2,18/11/11,FALSE,62.01,3.308,6490.92,1217.76,152.12,873.82,217.8670218,7.441
2,25/11/11,TRUE,56.36,3.236,919.71,62,77451.26,23,218.1130269,7.441
2,02/12/11,FALSE,48.74,3.172,8010.99,83.47,1897.27,4444,218.3590319,7.441
2,09/12/11,FALSE,41.76,3.158,11472.59,40,306.43,4160.55,218.605037,7.441
2,16/12/11,FALSE,50.13,3.159,4908.83,61.03,341.49,469.8,218.8217928,7.441
2,23/12/11,FALSE,46.66,3.112,2971.04,15.18,1501.75,88.76,218.9995495,7.441
2,30/12/11,TRUE,44.57,3.129,8321.44,92523.94,139.53,1515.4,219.1773063,7.441
2,06/01/12,FALSE,46.75,3.157,5886.72,37454.29,121.16,2388.92,219.355063,7.057
2,13/01/12,FALSE,45.99,3.261,4414.72,12092.63,98.38,708.18,219.5328198,7.057
2,20/01/12,FALSE,51.7,3.268,6552.26,4355.69,105.97,1703.1,219.6258417,7.057
2,27/01/12,FALSE,50.5,3.29,1920.15,1507.56,86.09,43.4,219.7188636,7.057
2,03/02/12,FALSE,55.21,3.36,75149.79,3818.85,221.4,48159.86,219.8118854,7.057
2,10/02/12,TRUE,46.98,3.409,13510.89,6674.42,94.07,14114.9,219.9049073,7.057
2,17/02/12,FALSE,43.82,3.51,13942.54,14273.24,15.76,4927.14,220.0651993,7.057
2,24/02/12,FALSE,54.63,3.555,13048.36,12059.1,10.2,5299.73,220.275944,7.057
2,02/03/12,FALSE,58.79,3.63,23901.27,2144.7,9,9799.63,220.4866886,7.057
2,09/03/12,FALSE,57.11,3.669,11784.91,368.32,3,2498.17,220.6974332,7.057
2,16/03/12,FALSE,63.68,3.734,5965.99,230.42,3,2650.77,220.8498468,7.057
2,23/03/12,FALSE,64.01,3.787,6008.98,139.93,6.63,1650.49,220.9244858,7.057
2,30/03/12,FALSE,66.83,3.845,14369.3,164.77,17,1017.31,220.9991248,7.057
2,06/04/12,FALSE,68.43,3.891,12132.59,1.3,32.58,4874.69,221.0737638,6.891
2,13/04/12,FALSE,68.08,3.891,8994.04,6573.08,20.21,4162.2,221.1484028,6.891
2,20/04/12,FALSE,65.69,3.877,7311.02,2236.2,33.53,878.07,221.2021074,6.891
2,27/04/12,FALSE,67.2,3.814,3076.68,NA,38.32,108.71,221.255812,6.891
2,04/05/12,FALSE,76.73,3.749,23731.47,NA,78.09,7931.42,221.3095166,6.891
2,11/05/12,FALSE,73.87,3.688,16519.5,NA,117.38,5131.02,221.3632212,6.891
2,18/05/12,FALSE,71.27,3.63,9262.12,NA,42.67,3694.8,221.380331,6.891
2,25/05/12,FALSE,78.19,3.561,10701.32,NA,1030.53,3595.04,221.3828029,6.891
2,01/06/12,FALSE,78.38,3.501,13091.33,21,245.37,2993.15,221.3852748,6.891
2,08/06/12,FALSE,78.69,3.452,12162.04,463.6,78.39,3610.78,221.3877467,6.891
2,15/06/12,FALSE,80.56,3.393,8573.41,195,0.19,4455.38,221.4009901,6.891
2,22/06/12,FALSE,81.04,3.346,12126.02,314,60.99,6058.6,221.4411622,6.891
2,29/06/12,FALSE,86.32,3.286,8495.34,275.8,NA,1935.16,221.4813343,6.891
2,06/07/12,FALSE,84.2,3.227,12355.5,295.05,100.15,6720.4,221.5215064,6.565
2,13/07/12,FALSE,80.17,3.256,8354.65,342.25,20.53,5674.44,221.5616784,6.565
2,20/07/12,FALSE,83.23,3.311,6961.58,241.2,24.97,3401.36,221.5701123,6.565
2,27/07/12,FALSE,86.37,3.407,6999.14,197.72,2.53,6319.33,221.5785461,6.565
2,03/08/12,FALSE,90.22,3.417,27650.68,164.58,43.02,21801.9,221.5869799,6.565
2,10/08/12,FALSE,88.55,3.494,5554.54,142.3,13.43,4187.43,221.5954138,6.565
2,17/08/12,FALSE,84.79,3.571,4774.16,330.78,10.53,4253.28,221.6751459,6.565
2,24/08/12,FALSE,76.91,3.62,4759.7,211.38,6.62,2972.88,221.8083518,6.565
2,31/08/12,FALSE,82.64,3.638,17500.26,73.22,21.38,12878.62,221.9415576,6.565
2,07/09/12,TRUE,87.65,3.73,10658.86,149.28,60.97,2920.9,222.0747635,6.565
2,14/09/12,FALSE,75.88,3.717,8325.93,NA,37.32,1808.69,222.2174395,6.565
2,21/09/12,FALSE,71.09,3.721,6707.94,3.82,15.55,1001.42,222.4169362,6.565
2,28/09/12,FALSE,79.45,3.666,7106.05,1.91,1.65,1549.1,222.6164329,6.565
2,05/10/12,FALSE,70.27,3.617,6037.76,NA,10.04,3027.37,222.8159296,6.17
2,12/10/12,FALSE,60.97,3.601,2145.5,NA,33.31,586.83,223.0154263,6.17
2,19/10/12,FALSE,68.08,3.594,4461.89,NA,1.14,1579.67,223.0598077,6.17
2,26/10/12,FALSE,69.79,3.506,6152.59,129.77,200,272.29,223.0783366,6.17
2,02/11/12,FALSE,56.4,3.386,9585.99,6181.03,32.4,1571.2,223.0968655,6.17
2,09/11/12,FALSE,61.9,3.314,9497.69,2711.51,109.45,7185.16,223.1153944,6.17
2,16/11/12,FALSE,52.72,3.252,26925.38,285.03,101.44,2014.28,223.1469028,6.17
2,23/11/12,TRUE,58.06,3.211,2280.54,2.49,105146.3,927.97,223.1957173,6.17
2,30/11/12,FALSE,52.64,3.207,4764.84,NA,4748.06,200.48,223.2445318,6.17
2,07/12/12,FALSE,64.19,3.198,7303.66,NA,460.32,2352.61,223.2933463,6.17
2,14/12/12,FALSE,47.69,3.168,5550.46,NA,50,871.41,223.3523969,6.17
2,21/12/12,FALSE,55.14,3.098,5692.66,248.76,312.92,594.17,223.4728642,6.17
2,28/12/12,TRUE,41.56,3.108,13194.12,56549.69,377.76,115.89,223.5933316,6.17
2,04/01/13,FALSE,39.12,3.161,2045.13,34381.53,26.36,159.76,223.7137989,6.237
2,11/01/13,FALSE,47.42,3.243,6722.95,12098.17,13.68,1067.36,223.8342663,6.237
2,18/01/13,FALSE,40.98,3.237,3737.16,3047.9,9.26,49.14,223.86882,6.237
2,25/01/13,FALSE,51.33,3.227,1599.61,1605.81,0.6,161.21,223.8690083,6.237
2,01/02/13,FALSE,54.75,3.244,13078.9,1642.02,545.2,12725.35,223.8691966,6.237
2,08/02/13,TRUE,56.08,3.417,63622.34,687.56,358.29,44824.98,223.8693849,6.237
2,15/02/13,FALSE,48.92,3.475,16105.39,6019.52,11.33,5982.79,223.9106714,6.237
2,22/02/13,FALSE,48.16,3.597,6907.35,4354.2,16.58,1054.97,224.0547032,6.237
2,01/03/13,FALSE,46.08,3.711,6023.68,439.6,4.4,56.86,224.198735,6.237
2,08/03/13,FALSE,51.12,3.658,24134.43,54.43,136.7,7235.69,224.3427668,6.237
2,15/03/13,FALSE,55.14,3.622,7640,NA,29.43,1461.6,224.469439,6.237
2,22/03/13,FALSE,59.97,3.611,11184.28,NA,853.3,3319.2,224.5527121,6.237
2,29/03/13,FALSE,50.54,3.606,8248.47,NA,769.51,774.08,224.6359852,6.237
2,05/04/13,FALSE,58.3,3.583,16944.64,4983.34,411.07,2378.92,224.7192583,6.112
2,12/04/13,FALSE,61.23,3.529,10165.99,395.13,66.86,1537.62,224.8025314,6.112
2,19/04/13,FALSE,67.05,3.451,6858.52,12.72,104.72,219.88,224.8025314,6.112
2,26/04/13,FALSE,58.13,3.417,2782.18,11.92,146.45,461.83,224.8025314,6.112
2,03/05/13,FALSE,65.26,3.386,12613.71,21.98,120.42,4940.3,NA,NA
2,10/05/13,FALSE,63.51,3.392,7793.3,706.58,76.82,2788.92,NA,NA
2,17/05/13,FALSE,70.55,3.454,6242.52,423.82,9.06,1470.25,NA,NA
2,24/05/13,FALSE,76.83,3.494,6252.19,358.76,1665.35,797.59,NA,NA
2,31/05/13,FALSE,78.05,3.466,2670.48,188.5,289.22,1258.68,NA,NA
2,07/06/13,FALSE,76.2,3.439,13644.9,900.33,221.4,8826.14,NA,NA
2,14/06/13,FALSE,80.91,3.431,9784.1,548.27,674.6,2966.31,NA,NA
2,21/06/13,FALSE,81.11,3.479,7896.26,491.02,371.73,7426.29,NA,NA
2,28/06/13,FALSE,85.37,3.495,8638.45,2457.32,9,4713.2,NA,NA
2,05/07/13,FALSE,79.48,3.422,11651.46,4984.5,2024.67,15196.91,NA,NA
2,12/07/13,FALSE,85.41,3.4,7527.1,1244.78,84.18,2626.7,NA,NA
2,19/07/13,FALSE,79.16,3.556,3313.12,723.52,94.85,1224.91,NA,NA
2,26/07/13,FALSE,83.17,3.62,1966.46,609.55,91,493.6,NA,NA
