Store,Date,IsHoliday,Temperature,gas_price,discount_promotional,discount_clearance,discount_damaged_good,discount_competitive,CPI,Unemployment
5,06/10/2011,0,83.61,3.648,NA,NA,NA,NA,215.6064555,6.489
5,06/17/2011,0,86.84,3.637,NA,NA,NA,NA,215.560463,6.489
5,06/24/2011,0,84.76,3.594,NA,NA,NA,NA,215.6539583,6.489
5,07/01/2011,0,85.81,3.524,NA,NA,NA,NA,215.7474537,6.529
5,07/08/2011,0,86.64,3.48,NA,NA,NA,NA,215.8409491,6.529
5,07/15/2011,0,88.64,3.575,NA,NA,NA,NA,215.9250696,6.529
5,07/22/2011,0,86.97,3.651,NA,NA,NA,NA,215.985753,6.529
5,07/29/2011,0,89.42,3.682,NA,NA,NA,NA,216.0464364,6.529
5,08/05/2011,0,91.07,3.684,NA,NA,NA,NA,216.1071198,6.529
5,08/12/2011,0,90.16,3.638,NA,NA,NA,NA,216.1678032,6.529
5,08/19/2011,0,89.35,3.554,NA,NA,NA,NA,216.2311855,6.529
5,08/26/2011,0,89.18,3.523,NA,NA,NA,NA,216.2950176,6.529
5,09/02/2011,0,90.38,3.533,NA,NA,NA,NA,216.3588498,6.529
5,09/09/2011,1,79.04,3.546,NA,NA,NA,NA,216.4226819,6.529
5,09/16/2011,0,83.55,3.526,NA,NA,NA,NA,216.6033083,6.529
5,09/23/2011,0,78.01,3.467,NA,NA,NA,NA,216.9396605,6.529
5,09/30/2011,0,81.16,3.355,NA,NA,NA,NA,217.2760127,6.529
5,10/07/2011,0,71.64,3.285,NA,NA,NA,NA,217.6123648,6.3
5,10/14/2011,0,72.36,3.274,NA,NA,NA,NA,217.9237458,6.3
5,10/21/2011,0,66.9,3.353,NA,NA,NA,NA,218.0852999,6.3
5,10/28/2011,0,69.27,3.372,NA,NA,NA,NA,218.2468539,6.3
5,11/04/2011,0,56.71,3.332,NA,NA,NA,NA,218.408408,6.3
5,11/11/2011,0,60.71,3.297,2971.48,1943.2,60.03,757.33,218.5699621,6.3
5,11/18/2011,0,64.33,3.308,952.21,116.11,95.01,295.13,218.793912,6.3
5,11/25/2011,1,61.93,3.236,107.42,7,29333.06,8,219.0428204,6.3
5,12/02/2011,0,51.14,3.172,2359.44,4,658.01,901.67,219.2917287,6.3
5,12/09/2011,0,44.12,3.158,2546.5,NA,83.07,523.27,219.540637,6.3
5,12/16/2011,0,54.42,3.159,802.42,NA,78.77,319.84,219.7596266,6.3
5,12/23/2011,0,50.33,3.112,225.21,0.15,427.57,NA,219.9387246,6.3
5,12/30/2011,1,45.62,3.129,1938.28,17079.76,72.93,162.33,220.1178226,6.3
5,01/06/2012,0,50.21,3.157,4602.39,6733.6,35.03,621.64,220.2969205,5.943
5,01/13/2012,0,48.86,3.261,3408.93,3666.32,1.71,137.88,220.4760185,5.943
5,01/20/2012,0,54.65,3.268,761.25,2100.24,NA,132.63,220.5694104,5.943
5,01/27/2012,0,54.63,3.29,573.64,969.68,NA,12,220.6628023,5.943
5,02/03/2012,0,57.35,3.36,23811.41,1349.62,23.82,14928.42,220.7561941,5.943
5,02/10/2012,1,48.57,3.409,4239.28,2725.8,1.53,3682.89,220.849586,5.943
5,02/17/2012,0,48.25,3.51,5548.48,1958.52,1.76,2662.84,221.0106341,5.943
5,02/24/2012,0,57.75,3.555,2220.32,1407.4,NA,145.46,221.2224243,5.943
5,03/02/2012,0,60.66,3.63,6172.7,123.32,1,3063.26,221.4342146,5.943
5,03/09/2012,0,57.69,3.669,1842.42,51.27,2,109.67,221.6460048,5.943
5,03/16/2012,0,63.55,3.734,1879.87,30.7,2.24,585.12,221.7989713,5.943
5,03/23/2012,0,64.44,3.787,694.24,32.75,5.59,210.09,221.8735063,5.943
5,03/30/2012,0,67.76,3.845,5097.87,25.2,2.7,322.57,221.9480412,5.943
5,04/06/2012,0,70.4,3.891,5174.35,NA,6.48,1489.1,222.0225762,5.801
5,04/13/2012,0,70.56,3.891,1562.33,758.49,NA,206,222.0971111,5.801
5,04/20/2012,0,67.33,3.877,1197.53,225.78,3,247.94,222.1512315,5.801
5,04/27/2012,0,68.96,3.814,1127.44,NA,5.05,33.35,222.2053519,5.801
5,05/04/2012,0,77.1,3.749,6396.61,NA,83.63,1183.64,222.2594722,5.801
5,05/11/2012,0,73.45,3.688,4668.2,NA,42.75,709.19,222.3135926,5.801
5,05/18/2012,0,70.45,3.63,2639.05,NA,65.34,243.73,222.330443,5.801
5,05/25/2012,0,78.23,3.561,3784.86,NA,431.99,225.2,222.3323853,5.801
5,06/01/2012,0,79.72,3.501,2840.78,NA,41.58,393.41,222.3343277,5.801
5,06/08/2012,0,81.02,3.452,4488.47,NA,0.24,231.16,222.33627,5.801
5,06/15/2012,0,81.64,3.393,1911.02,0.95,0.04,570.11,222.3492901,5.801
5,06/22/2012,0,80.57,3.346,2046.93,8.8,NA,677.36,222.3900046,5.801
5,06/29/2012,0,87.08,3.286,1053.25,12.75,NA,113.8,222.4307191,5.801
5,07/06/2012,0,82.35,3.227,2592.37,2.65,52.06,914.36,222.4714336,5.603
5,07/13/2012,0,80.78,3.256,1471.06,1,12,889.18,222.5121481,5.603
5,07/20/2012,0,81.05,3.311,964.82,13.48,3.39,278.93,222.5209358,5.603
5,07/27/2012,0,85.06,3.407,2696.67,7.75,0.36,3104.68,222.5297234,5.603
5,08/03/2012,0,86.91,3.417,7365.26,14.48,0.7,3640.7,222.5385111,5.603
5,08/10/2012,0,86.96,3.494,3261.56,15,0.5,1687.13,222.5472987,5.603
5,08/17/2012,0,87.52,3.571,1649.56,-10.98,2.31,1955.75,222.6276753,5.603
5,08/24/2012,0,79.45,3.62,1985.37,68,4.54,627.6,222.7617437,5.603
5,08/31/2012,0,84.25,3.638,5211.69,49,13,2799.14,222.8958121,5.603
5,09/07/2012,1,86.3,3.73,2797.26,1.9,9.61,968.75,223.0298805,5.603
5,09/14/2012,0,76.65,3.717,2027.18,4,4.55,1354.97,223.1734167,5.603
5,09/21/2012,0,71.09,3.721,3033.26,5.73,1.1,83.82,223.3737593,5.603
5,09/28/2012,0,78.33,3.666,1279.39,NA,0.55,425.98,223.5741019,5.603
5,10/05/2012,0,71.17,3.617,2048.94,NA,6.02,1121.58,223.7744444,5.422
5,10/12/2012,0,66.24,3.601,1355.87,NA,4,453.98,223.974787,5.422
5,10/19/2012,0,69.17,3.594,908.91,NA,NA,NA,224.0192873,5.422
5,10/26/2012,0,71.7,3.506,1547.61,1.74,NA,133.31,224.0378139,5.422
5,11/02/2012,0,57.83,3.386,3526.61,1163.63,2.31,514.05,224.0563405,5.422
5,11/09/2012,0,64.61,3.314,2548.02,2037.54,1.95,303.93,224.0748671,5.422
5,11/16/2012,0,56.89,3.252,1631.01,-35.74,15.46,326.59,224.1066241,5.422
5,11/23/2012,1,59.07,3.211,310.95,NA,43319.43,46.61,224.1560216,5.422
5,11/30/2012,0,56.2,3.207,2077.6,NA,2752.82,8.82,224.2054191,5.422
5,12/07/2012,0,66.13,3.198,2472.7,NA,68,105.14,224.2548167,5.422
5,12/14/2012,0,52.44,3.168,4007.5,NA,0.49,4.97,224.314405,5.422
5,12/21/2012,0,58.63,3.098,1344.9,NA,15,NA,224.4351383,5.422
5,12/28/2012,1,47.47,3.108,6052.63,13017.25,60.81,72.8,224.5558716,5.422
5,01/04/2013,0,41.77,3.161,878.13,10409.38,NA,NA,224.6766048,5.494
5,01/11/2013,0,49.5,3.243,2372.65,4414.85,1.04,37.36,224.7973381,5.494
5,01/18/2013,0,45.08,3.237,2752.63,1329.85,1.14,600.58,224.8311254,5.494
5,01/25/2013,0,57.05,3.227,1156.2,355.57,NA,54.2,224.8301344,5.494
5,02/01/2013,0,58.99,3.244,4697.68,637.17,30,5803.02,224.8291434,5.494
5,02/08/2013,1,59.05,3.417,21533.52,271.06,80.55,10897.89,224.8281523,5.494
5,02/15/2013,0,53.09,3.475,3763.73,742.56,NA,1112.05,224.86875,5.494
5,02/22/2013,0,54.1,3.597,3229.38,166.06,NA,7.38,225.0133194,5.494
5,03/01/2013,0,49.47,3.711,3090.32,25.23,NA,18.75,225.1578889,5.494
5,03/08/2013,0,53.16,3.658,6476.98,41.8,2,1334.42,225.3024583,5.494
5,03/15/2013,0,58.01,3.622,2889.92,NA,1,412.01,225.4297742,5.494
5,03/22/2013,0,65.96,3.611,2722.96,NA,239,282.76,225.5139561,5.494
5,03/29/2013,0,53.25,3.606,3189.78,NA,167.64,23.38,225.598138,5.494
5,04/05/2013,0,61.88,3.583,9023.29,927.32,170.24,405.3,225.6823199,5.278
5,04/12/2013,0,62.36,3.529,1352.02,376.67,7.6,184.54,225.7665018,5.278
5,04/19/2013,0,67.43,3.451,884.75,NA,34.2,21.11,225.7665018,5.278
5,04/26/2013,0,60.44,3.417,222.75,NA,28,12.41,225.7665018,5.278
5,05/03/2013,0,67.55,3.386,2933.78,5,25.5,773.23,NA,NA
5,05/10/2013,0,65.52,3.392,1023.4,192,11.5,107.83,NA,NA
5,05/17/2013,0,71.38,3.454,3993.06,111,NA,290.94,NA,NA
5,05/24/2013,0,77.84,3.494,1717.87,55,365.88,517.77,NA,NA
5,05/31/2013,0,78.26,3.466,2062.59,48,144.73,NA,NA,NA
5,06/07/2013,0,78.4,3.439,4459.39,34.03,46.17,2003.25,NA,NA
5,06/14/2013,0,80.76,3.431,623.45,25.93,111.81,596.15,NA,NA
5,06/21/2013,0,83.85,3.479,1522.62,23.42,69.96,411.46,NA,NA
5,06/28/2013,0,86.09,3.495,1440.24,94.84,1.5,428.8,NA,NA
5,07/05/2013,0,82.06,3.422,2254.18,203.04,469.36,1970.46,NA,NA
5,07/12/2013,0,85.75,3.4,1621.68,62.35,15.8,561.83,NA,NA
5,07/19/2013,0,79.73,3.556,744.92,64.71,13.25,188.4,NA,NA
5,07/26/2013,0,84.16,3.62,131.42,35.39,0.09,NA,NA,NA
