Store,Date,IsHoliday,Temperature,gas_price,discount_promotional,discount_clearance,discount_damaged_good,discount_competitive,CPI,Unemployment
3,09/10/2010,1,80.84,2.565,NA,NA,NA,NA,214.8065431,7.346
3,09/17/2010,0,82.36,2.582,NA,NA,NA,NA,214.8322484,7.346
3,09/24/2010,0,76.9,2.624,NA,NA,NA,NA,214.9084516,7.346
3,10/01/2010,0,73.6,2.603,NA,NA,NA,NA,214.9846548,7.564
3,10/08/2010,0,66.99,2.633,NA,NA,NA,NA,215.060858,7.564
3,10/15/2010,0,69.71,2.72,NA,NA,NA,NA,215.1293114,7.564
3,10/22/2010,0,71.64,2.725,NA,NA,NA,NA,215.17839,7.564
3,10/29/2010,0,72.04,2.716,NA,NA,NA,NA,215.2274686,7.564
3,11/05/2010,0,62.94,2.689,NA,NA,NA,NA,215.2765472,7.564
3,11/12/2010,0,62.79,2.728,NA,NA,NA,NA,215.3256258,7.564
3,11/19/2010,0,57.72,2.771,NA,NA,NA,NA,215.2074519,7.564
3,11/26/2010,1,68.71,2.735,NA,NA,NA,NA,215.0614025,7.564
3,12/03/2010,0,53.76,2.708,NA,NA,NA,NA,214.9153531,7.564
3,12/10/2010,0,51.13,2.843,NA,NA,NA,NA,214.7693037,7.564
3,12/17/2010,0,52.2,2.869,NA,NA,NA,NA,214.704919,7.564
3,12/24/2010,0,57.16,2.886,NA,NA,NA,NA,214.7017828,7.564
3,12/31/2010,1,53.2,2.943,NA,NA,NA,NA,214.6986466,7.564
3,01/07/2011,0,53.35,2.976,NA,NA,NA,NA,214.6955104,7.551
3,01/14/2011,0,44.76,2.983,NA,NA,NA,NA,214.7470729,7.551
3,01/21/2011,0,50.74,3.016,NA,NA,NA,NA,215.1268275,7.551
3,01/28/2011,0,48.71,3.01,NA,NA,NA,NA,215.5065821,7.551
3,02/04/2011,0,45.95,2.989,NA,NA,NA,NA,215.8863367,7.551
3,02/11/2011,1,43.57,3.022,NA,NA,NA,NA,216.2660913,7.551
3,02/18/2011,0,61.58,3.045,NA,NA,NA,NA,216.5843571,7.551
3,02/25/2011,0,67.4,3.065,NA,NA,NA,NA,216.8780275,7.551
3,03/04/2011,0,65.11,3.288,NA,NA,NA,NA,217.1716979,7.551
3,03/11/2011,0,61.29,3.459,NA,NA,NA,NA,217.4653683,7.551
3,03/18/2011,0,69.47,3.488,NA,NA,NA,NA,217.7235226,7.551
3,03/25/2011,0,72.94,3.473,NA,NA,NA,NA,217.9674705,7.551
3,04/01/2011,0,68.76,3.524,NA,NA,NA,NA,218.2114184,7.574
3,04/08/2011,0,72.55,3.622,NA,NA,NA,NA,218.4553663,7.574
3,04/15/2011,0,75.88,3.743,NA,NA,NA,NA,218.6788642,7.574
3,04/22/2011,0,76.91,3.807,NA,NA,NA,NA,218.851237,7.574
3,04/29/2011,0,78.69,3.81,NA,NA,NA,NA,219.0236099,7.574
3,05/06/2011,0,69.45,3.906,NA,NA,NA,NA,219.1959827,7.574
3,05/13/2011,0,79.87,3.899,NA,NA,NA,NA,219.3683556,7.574
3,05/20/2011,0,75.79,3.907,NA,NA,NA,NA,219.127216,7.574
3,05/27/2011,0,84.41,3.786,NA,NA,NA,NA,218.8860765,7.574
3,06/03/2011,0,84.29,3.699,NA,NA,NA,NA,218.6449369,7.574
3,06/10/2011,0,84.84,3.648,NA,NA,NA,NA,218.4037974,7.574
3,06/17/2011,0,86.96,3.637,NA,NA,NA,NA,218.3551748,7.574
3,06/24/2011,0,84.94,3.594,NA,NA,NA,NA,218.45094,7.574
3,07/01/2011,0,85.1,3.524,NA,NA,NA,NA,218.5467052,7.567
3,07/08/2011,0,85.38,3.48,NA,NA,NA,NA,218.6424704,7.567
3,07/15/2011,0,87.14,3.575,NA,NA,NA,NA,218.7275216,7.567
3,07/22/2011,0,86.19,3.651,NA,NA,NA,NA,218.7857881,7.567
3,07/29/2011,0,88.07,3.682,NA,NA,NA,NA,218.8440545,7.567
3,08/05/2011,0,88.45,3.684,NA,NA,NA,NA,218.9023209,7.567
3,08/12/2011,0,88.88,3.638,NA,NA,NA,NA,218.9605873,7.567
3,08/19/2011,0,88.44,3.554,NA,NA,NA,NA,219.023271,7.567
3,08/26/2011,0,87.67,3.523,NA,NA,NA,NA,219.0866908,7.567
3,09/02/2011,0,89.12,3.533,NA,NA,NA,NA,219.1501106,7.567
3,09/09/2011,1,81.72,3.546,NA,NA,NA,NA,219.2135305,7.567
3,09/16/2011,0,83.63,3.526,NA,NA,NA,NA,219.3972867,7.567
3,09/23/2011,0,80.19,3.467,NA,NA,NA,NA,219.7414914,7.567
3,09/30/2011,0,82.58,3.355,NA,NA,NA,NA,220.085696,7.567
3,10/07/2011,0,75.54,3.285,NA,NA,NA,NA,220.4299007,7.197
3,10/14/2011,0,73.75,3.274,NA,NA,NA,NA,220.7486167,7.197
3,10/21/2011,0,69.03,3.353,NA,NA,NA,NA,220.9144005,7.197
3,10/28/2011,0,71.04,3.372,NA,NA,NA,NA,221.0801842,7.197
3,11/04/2011,0,59.31,3.332,NA,NA,NA,NA,221.245968,7.197
3,11/11/2011,0,61.7,3.297,8787.59,2006.62,200.01,570.57,221.4117517,7.197
3,11/18/2011,0,63.91,3.308,1383.53,23.27,19.95,865.09,221.6432852,7.197
3,11/25/2011,1,68,3.236,41.74,10.47,37612.74,NA,221.9011185,7.197
3,12/02/2011,0,54.97,3.172,850.86,18.94,781.71,394.29,222.1589519,7.197
3,12/09/2011,0,49.26,3.158,4059.38,6.47,123.42,833.44,222.4167852,7.197
3,12/16/2011,0,57.95,3.159,1864.61,NA,170.36,187.42,222.6426418,7.197
3,12/23/2011,0,53.41,3.112,89.98,0.24,411.52,NA,222.8258628,7.197
3,12/30/2011,1,48.29,3.129,1449.16,14356.07,66.66,81.43,223.0090839,7.197
3,01/06/2012,0,52.42,3.157,3824.22,9389.98,15,415.36,223.1923049,6.833
3,01/13/2012,0,51.86,3.261,3927.76,3323.64,NA,226.97,223.3755259,6.833
3,01/20/2012,0,56.2,3.268,720.82,1629.26,1.46,16.05,223.4700552,6.833
3,01/27/2012,0,58.06,3.29,774.55,349.99,NA,4,223.5645845,6.833
3,02/03/2012,0,59.33,3.36,9667.5,268.29,0.6,8368.15,223.6591137,6.833
3,02/10/2012,1,51.65,3.409,8687.47,1594.87,2.2,2144.87,223.753643,6.833
3,02/17/2012,0,52.39,3.51,2706.87,3128.74,1.88,2396.68,223.9170153,6.833
3,02/24/2012,0,60.12,3.555,6129.28,1802.84,NA,301.48,224.1320199,6.833
3,03/02/2012,0,61.65,3.63,3552.58,601.32,NA,2666.22,224.3470245,6.833
3,03/09/2012,0,60.71,3.669,8368.5,298.46,1.39,1340.29,224.5620291,6.833
3,03/16/2012,0,64,3.734,2588.06,80.89,3.2,909.76,224.7166953,6.833
3,03/23/2012,0,66.53,3.787,737.08,36.1,1.43,92.11,224.7909104,6.833
3,03/30/2012,0,69.36,3.845,825.1,99.83,1.25,113.25,224.8651254,6.833
3,04/06/2012,0,73.01,3.891,4433.71,NA,24.45,1282.3,224.9393405,6.664
3,04/13/2012,0,72.83,3.891,5359.22,1673.42,3,682.03,225.0135556,6.664
3,04/20/2012,0,72.05,3.877,2784.82,130.68,1.75,425.29,225.0689541,6.664
3,04/27/2012,0,73.39,3.814,1178.7,NA,2.95,36.5,225.1243526,6.664
3,05/04/2012,0,79.51,3.749,2430.23,NA,30.92,1159.71,225.1797511,6.664
3,05/11/2012,0,75.19,3.688,3794.95,NA,0.25,813.77,225.2351496,6.664
3,05/18/2012,0,72.38,3.63,3208.73,NA,0.3,143.23,225.2512024,6.664
3,05/25/2012,0,78.58,3.561,3032.03,NA,291.17,536.82,225.2515168,6.664
3,06/01/2012,0,81.55,3.501,2664.55,10,220.03,618.49,225.2518313,6.664
3,06/08/2012,0,81.65,3.452,5770.48,28.6,30.18,283.7,225.2521458,6.664
3,06/15/2012,0,84.66,3.393,2014.47,31.8,1,631.17,225.2644795,6.664
3,06/22/2012,0,82.7,3.346,1843.45,11.2,0.51,421.71,225.3068615,6.664
3,06/29/2012,0,86.42,3.286,2297.32,8,NA,395.28,225.3492435,6.664
3,07/06/2012,0,83.14,3.227,2625.99,30.7,28.16,703.16,225.3916254,6.334
3,07/13/2012,0,82.28,3.256,3196.9,20.8,2.02,302.29,225.4340074,6.334
3,07/20/2012,0,81.38,3.311,1266.72,66.2,3.83,149.62,225.4438827,6.334
3,07/27/2012,0,84.94,3.407,3447.28,31,2.46,1791.7,225.4537579,6.334
3,08/03/2012,0,86.55,3.417,5683.49,37.2,0.04,2484.22,225.4636332,6.334
3,08/10/2012,0,85.85,3.494,3375.44,28.4,2.4,1880.43,225.4735085,6.334
3,08/17/2012,0,87.36,3.571,990.08,44.2,NA,401.46,225.5558664,6.334
3,08/24/2012,0,83.01,3.62,3062.02,26.8,NA,1004.51,225.6925864,6.334
3,08/31/2012,0,85.18,3.638,6599.69,27.8,24.7,1743.76,225.8293063,6.334
3,09/07/2012,1,84.99,3.73,2266.83,19,8.31,419.87,225.9660263,6.334
3,09/14/2012,0,78.36,3.717,3589.7,NA,3.72,2080.29,226.1122067,6.334
3,09/21/2012,0,72.78,3.721,3233.34,1.91,7.69,878.66,226.3151496,6.334
3,09/28/2012,0,77.46,3.666,2493.82,NA,1.5,890.65,226.5180926,6.334
3,10/05/2012,0,72.74,3.617,1750.8,NA,3.01,480.24,226.7210356,6.034
3,10/12/2012,0,70.31,3.601,775.31,NA,2.78,498.54,226.9239785,6.034
3,10/19/2012,0,73.44,3.594,629.25,NA,7.5,75.11,226.9688442,6.034
3,10/26/2012,0,74.66,3.506,370.99,6.35,4,5.94,226.9873637,6.034
3,11/02/2012,0,61.61,3.386,3218.13,420.29,0.55,1498.52,227.0058832,6.034
3,11/09/2012,0,68.72,3.314,2540.75,985.52,0.85,273.23,227.0244026,6.034
3,11/16/2012,0,61.1,3.252,1933.43,197.19,48.6,433.85,227.0569237,6.034
3,11/23/2012,1,61.69,3.211,145.3,NA,54466.91,NA,227.1081136,6.034
3,11/30/2012,0,57.5,3.207,1573.54,NA,1095.99,157.62,227.1593035,6.034
3,12/07/2012,0,65.09,3.198,5342.1,NA,201,317.78,227.2104933,6.034
3,12/14/2012,0,54.72,3.168,1214.46,NA,28,119.11,227.2717348,6.034
3,12/21/2012,0,59.39,3.098,3318.97,NA,10,397.02,227.3932855,6.034
3,12/28/2012,1,51.76,3.108,6542.05,10952.76,70.6,201.38,227.5148363,6.034
3,01/04/2013,0,46.52,3.161,2917.32,7821.32,0.2,171.09,227.6363871,6.108
3,01/11/2013,0,49.83,3.243,2503.67,3395,0.52,160.25,227.7579379,6.108
3,01/18/2013,0,49.09,3.237,659.55,779.95,2.1,43.05,227.7893692,6.108
3,01/25/2013,0,57.85,3.227,524.43,838.33,0.1,19.79,227.7847527,6.108
3,02/01/2013,0,62.81,3.244,2513.52,665.85,30,3221.12,227.7801362,6.108
3,02/08/2013,1,62.77,3.417,29091.04,224.97,163.55,6151.53,227.7755197,6.108
3,02/15/2013,0,57.36,3.475,7962.18,1467.18,NA,940.34,227.814,6.108
3,02/22/2013,0,59.96,3.597,2005.31,1497.57,NA,122.48,227.9602222,6.108
3,03/01/2013,0,54.19,3.711,3805.93,81.37,NA,108.54,228.1064444,6.108
3,03/08/2013,0,57.25,3.658,6458.44,34.88,4,892.51,228.2526667,6.108
3,03/15/2013,0,61.99,3.622,3634.62,NA,1.5,149.77,228.3819613,6.108
3,03/22/2013,0,70.38,3.611,2657.14,NA,246,392.86,228.4689369,6.108
3,03/29/2013,0,60.69,3.606,2177.83,NA,199.96,103.87,228.5559125,6.108
3,04/05/2013,0,65.89,3.583,9649.15,1285.04,316.3,65.46,228.6428882,5.999
3,04/12/2013,0,67.56,3.529,900.72,716.86,53.54,151.17,228.7298638,5.999
3,04/19/2013,0,71.69,3.451,976.83,0.01,60,40.4,228.7298638,5.999
3,04/26/2013,0,65.23,3.417,539.28,NA,60.37,135.01,228.7298638,5.999
3,05/03/2013,0,69.73,3.386,2889.32,13,10.61,496.24,NA,NA
3,05/10/2013,0,68.93,3.392,1455.45,78,27.23,125.67,NA,NA
3,05/17/2013,0,75.33,3.454,3388.65,145,2,321.8,NA,NA
3,05/24/2013,0,81.27,3.494,3234.31,53,136.4,280.23,NA,NA
3,05/31/2013,0,78.99,3.466,3301.63,8.51,144.57,56.15,NA,NA
3,06/07/2013,0,80.11,3.439,3996.14,70.74,160.6,1534.4,NA,NA
3,06/14/2013,0,78.61,3.431,1728.99,94.8,235,433.38,NA,NA
3,06/21/2013,0,82.81,3.479,875.97,117.68,165.2,262.81,NA,NA
3,06/28/2013,0,85.14,3.495,1619.96,444.19,NA,364.24,NA,NA
3,07/05/2013,0,81.59,3.422,3251.59,937.9,310.4,1452.64,NA,NA
3,07/12/2013,0,84.86,3.4,1362.23,645.99,34.5,255.54,NA,NA
3,07/19/2013,0,81.11,3.556,718.43,228.54,37,521.39,NA,NA
3,07/26/2013,0,85.53,3.62,586.26,256.64,NA,88.91,NA,NA
