Store,Date,IsHoliday,Temperature,gas_price,discount_promotional,discount_clearance,discount_damaged_good,discount_competitive,CPI,Unemployment
6,02/03/2012,0,57.45,3.36,36848.38,1772.68,161.55,28199.34,221.7707093,6.132
6,02/10/2012,1,48.58,3.409,12635.19,5694.76,68.45,8976.17,221.8644987,6.132
6,02/17/2012,0,49.03,3.51,13182.32,15299.89,12.82,6129.29,222.026359,6.132
6,02/24/2012,0,59.17,3.555,9198.08,8878.31,10.6,642.13,222.2392726,6.132
6,03/02/2012,0,60.32,3.63,20243.99,618.72,14.35,9687.4,222.4521862,6.132
6,03/09/2012,0,57.89,3.669,7731.19,445.6,4.19,446.42,222.6650998,6.132
6,03/16/2012,0,62.8,3.734,7034.05,103.68,4.59,2231.64,222.8186603,6.132
6,03/23/2012,0,63.71,3.787,4928.84,57.72,10.95,664.8,222.8930835,6.132
6,03/30/2012,0,67.91,3.845,12063.62,6.78,16.5,1859.67,222.9675066,6.132
6,04/06/2012,0,71.6,3.891,9199.63,NA,24.6,4044.88,223.0419298,5.964
6,04/13/2012,0,71.29,3.891,4634.18,6968.14,18.04,1544.21,223.1163529,5.964
6,04/20/2012,0,68.64,3.877,2326.27,2591.86,14.79,81.42,223.17092,5.964
6,04/27/2012,0,71.5,3.814,2564.41,1.49,15.54,9.94,223.2254871,5.964
6,05/04/2012,0,77.66,3.749,13643.53,266,117.27,5455.98,223.2800541,5.964
6,05/11/2012,0,72.66,3.688,10658.74,NA,133.22,3312.9,223.3346212,5.964
6,05/18/2012,0,70.5,3.63,6414.56,NA,52.03,495.43,223.3511928,5.964
6,05/25/2012,0,78.47,3.561,7694.17,NA,945.23,1331.9,223.3525662,5.964
6,06/01/2012,0,80.39,3.501,8267.68,16,441.83,1904.81,223.3539397,5.964
6,06/08/2012,0,80.5,3.452,11150.2,188.6,63.7,859.54,223.3553131,5.964
6,06/15/2012,0,82.1,3.393,7041.68,276.35,350.16,3373.11,223.3680933,5.964
6,06/22/2012,0,81.2,3.346,7253.03,312.35,160.51,3024.57,223.4093906,5.964
6,06/29/2012,0,87.35,3.286,3997.4,231.9,NA,262.44,223.4506878,5.964
6,07/06/2012,0,82.95,3.227,6087.24,254.9,205.95,3655.34,223.4919851,5.668
6,07/13/2012,0,80.27,3.256,8413.69,113.45,39.42,5516.18,223.5332824,5.668
6,07/20/2012,0,81.57,3.311,3762.14,148.95,18.43,3197.56,223.5424501,5.668
6,07/27/2012,0,85.78,3.407,7017.6,203.26,8.11,17151.91,223.5516178,5.668
6,08/03/2012,0,87.55,3.417,31765.22,141.14,19.13,15925.51,223.5607856,5.668
6,08/10/2012,0,87.04,3.494,5750.2,187.04,5.21,3920.14,223.5699533,5.668
6,08/17/2012,0,87.53,3.571,5433.03,171.64,0.01,4968.35,223.6510224,5.668
6,08/24/2012,0,79.03,3.62,5492.77,103.36,50,5268.21,223.7860175,5.668
6,08/31/2012,0,83.58,3.638,21801.35,111.57,16.74,15675.98,223.9210125,5.668
6,09/07/2012,1,86.33,3.73,14105.12,47.96,24.6,3040.62,224.0560076,5.668
6,09/14/2012,0,76.41,3.717,11072.87,22,6.01,3871.46,224.2004678,5.668
6,09/21/2012,0,70.81,3.721,8735.97,3.82,6.15,855.06,224.4017192,5.668
6,09/28/2012,0,77.82,3.666,4181.54,7.64,1.65,1952.69,224.6029706,5.668
6,10/05/2012,0,70.84,3.617,9663.09,NA,40.93,3720,224.804222,5.329
6,10/12/2012,0,65.43,3.601,1905.34,NA,13.83,559.5,225.0054733,5.329
6,10/19/2012,0,69.68,3.594,1476.45,NA,3.1,31.32,225.0501013,5.329
6,10/26/2012,0,72.34,3.506,6827.59,53.07,NA,319.25,225.0686254,5.329
6,11/02/2012,0,58.38,3.386,13494.41,15350.17,34.79,5549.32,225.0871495,5.329
6,11/09/2012,0,66.68,3.314,10750.41,1244.27,11.32,524.64,225.1056736,5.329
6,11/16/2012,0,56.16,3.252,7849.78,146.12,64.7,957.54,225.1376976,5.329
6,11/23/2012,1,60.28,3.211,849.7,NA,112255.67,212.36,225.1877216,5.329
6,11/30/2012,0,56.18,3.207,4463.06,NA,3737.14,94.88,225.2377455,5.329
6,12/07/2012,0,64.25,3.198,11880.41,NA,426,3127.97,225.2877694,5.329
6,12/14/2012,0,51.31,3.168,5687.4,NA,83.26,469.15,225.3479355,5.329
6,12/21/2012,0,58.51,3.098,5511.3,35.96,240.32,10,225.4689545,5.329
6,12/28/2012,1,46.57,3.108,12663.68,52304.87,424.04,46.98,225.5899734,5.329
6,01/04/2013,0,40.46,3.161,2958.8,59362.3,27.18,24.85,225.7109924,5.372
6,01/11/2013,0,48.26,3.243,5510.29,33063.57,-0.86,693.1,225.8320114,5.372
6,01/18/2013,0,44.94,3.237,3311.95,1697.99,5.34,3,225.8649753,5.372
6,01/25/2013,0,57.35,3.227,1541.93,751.92,0.6,40.61,225.8627173,5.372
6,02/01/2013,0,58.57,3.244,12770.23,1088.16,434.8,17254.24,225.8604592,5.372
6,02/08/2013,1,60.55,3.417,64733.8,1335.25,240.3,34049.73,225.8582011,5.372
6,02/15/2013,0,53.36,3.475,20422.71,6289.09,203,19117.99,225.8980588,5.372
6,02/22/2013,0,54.57,3.597,12528.67,5392.98,29.98,270.37,226.0432059,5.372
6,03/01/2013,0,50.08,3.711,5999.24,578.17,2,155,226.1883529,5.372
6,03/08/2013,0,55.31,3.658,45591.46,212.69,79.91,8383.35,226.3335,5.372
6,03/15/2013,0,59.18,3.622,8035.95,NA,8.69,613.44,226.4615074,5.372
6,03/22/2013,0,65.87,3.611,11497.72,NA,649,2351.98,226.5466657,5.372
6,03/29/2013,0,54.23,3.606,6162.8,NA,736.47,32.03,226.6318239,5.372
6,04/05/2013,0,61.4,3.583,13894.83,8546.67,635.55,1436.84,226.7169822,5.285
6,04/12/2013,0,63.11,3.529,5772.74,180.35,97.82,1027.37,226.8021404,5.285
6,04/19/2013,0,68.65,3.451,2218.26,9.04,95.2,13.38,226.8021404,5.285
6,04/26/2013,0,60.91,3.417,2848.95,NA,112.6,179.66,226.8021404,5.285
6,05/03/2013,0,68.17,3.386,11882.48,22.88,36.92,4788.84,NA,NA
6,05/10/2013,0,66.6,3.392,4028.93,321.9,53.47,537.54,NA,NA
6,05/17/2013,0,72.28,3.454,7729.62,190.96,9.5,1285.36,NA,NA
6,05/24/2013,0,78.46,3.494,5842.49,194.86,368.14,1000.8,NA,NA
6,05/31/2013,0,77.49,3.466,5849.58,251.75,413.12,1.92,NA,NA
6,06/07/2013,0,79.63,3.439,15657.52,1059.99,410.85,6795.91,NA,NA
6,06/14/2013,0,80.91,3.431,4061.92,651.6,693.25,3838.56,NA,NA
6,06/21/2013,0,83.53,3.479,6264.97,669.13,357.59,5171.26,NA,NA
6,06/28/2013,0,86.14,3.495,5463.09,1071.94,210.1,4666.78,NA,NA
6,07/05/2013,0,82.98,3.422,14374.85,4054.24,1126.23,9827.95,NA,NA
6,07/12/2013,0,85.91,3.4,13456.91,1783.4,114.92,1133.32,NA,NA
6,07/19/2013,0,79.11,3.556,2124.1,693.74,270.3,671.53,NA,NA
6,07/26/2013,0,84.42,3.62,543.69,798.02,16.05,70.4,NA,NA
